ID:0, Name:Dwarf remains, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:2188, Name:Tangled toads' legs, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2189, Name:Picture, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2190, Name:Picture, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2191, Name:Worm hole, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2192, Name:Worm hole, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2193, Name:Picture, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2194, Name:Picture, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2195, Name:Veg ball, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2196, Name:Veg ball, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2197, Name:Odd crunchies, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2198, Name:Odd crunchies, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2199, Name:Burnt crunchies, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2200, Name:Burnt crunchies, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2201, Name:Half baked crunchy, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2202, Name:Raw crunchies, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2203, Name:Picture, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2204, Name:Picture, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2205, Name:Worm crunchies, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2206, Name:Worm crunchies, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2207, Name:Picture, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2208, Name:Picture, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2209, Name:Chocchip crunchies, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2210, Name:Chocchip crunchies, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2211, Name:Picture, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2212, Name:Picture, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2213, Name:Spicy crunchies, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2214, Name:Spicy crunchies, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2215, Name:Picture, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2216, Name:Picture, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2217, Name:Toad crunchies, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2218, Name:Toad crunchies, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2219, Name:Premade w'm batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2220, Name:Premade w'm batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2221, Name:Premade t'd batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2222, Name:Premade t'd batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2223, Name:Premade c+t batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2224, Name:Premade c+t batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2225, Name:Premade fr't batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2226, Name:Premade fr't batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2227, Name:Premade veg batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2228, Name:Premade veg batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2229, Name:Premade choc bomb, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2230, Name:Premade choc bomb, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2231, Name:Premade ttl, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2232, Name:Premade ttl, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2233, Name:Premade worm hole, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2234, Name:Premade worm hole, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2235, Name:Premade veg ball, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2236, Name:Premade veg ball, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2237, Name:Premade w'm crun', Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2238, Name:Premade w'm crun', Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2239, Name:Premade ch' crunch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2240, Name:Premade ch' crunch, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2241, Name:Premade s'y crunch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2242, Name:Premade s'y crunch, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2243, Name:Premade t'd crunch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2244, Name:Premade t'd crunch, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2245, Name:Picture, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2246, Name:Picture, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2247, Name:Burnt batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2248, Name:Burnt batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2249, Name:Half baked batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2250, Name:Raw batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2251, Name:Picture, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2252, Name:Picture, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2253, Name:Worm batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2254, Name:Worm batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2255, Name:Toad batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2256, Name:Toad batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2257, Name:Picture, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2258, Name:Picture, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2259, Name:Cheese+tom batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2260, Name:Cheese+tom batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2261, Name:Unfinished batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2262, Name:Unfinished batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2263, Name:Unfinished batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2264, Name:Unfinished batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2265, Name:Unfinished batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2266, Name:Unfinished batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2267, Name:Unfinished batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2268, Name:Unfinished batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2269, Name:Unfinished batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2270, Name:Unfinished batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2271, Name:Unfinished batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2272, Name:Unfinished batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2273, Name:Unfinished batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2274, Name:Unfinished batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2275, Name:Picture, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2276, Name:Picture, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2277, Name:Fruit batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2278, Name:Fruit batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2279, Name:Picture, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2280, Name:Picture, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2281, Name:Vegetable batta, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2282, Name:Vegetable batta, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2283, Name:Pizza base, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2284, Name:Pizza base, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2285, Name:Incomplete pizza, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2286, Name:Incomplete pizza, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2287, Name:Uncooked pizza, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2288, Name:Uncooked pizza, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2289, Name:Plain pizza, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2290, Name:Plain pizza, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2291, Name:1/2 plain pizza, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2292, Name:1/2 plain pizza, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2293, Name:Meat pizza, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2294, Name:Meat pizza, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2295, Name:1/2 meat pizza, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2296, Name:1/2 meat pizza, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2297, Name:Anchovy pizza, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2298, Name:Anchovy pizza, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2299, Name:1/2 anchovy pizza, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2300, Name:1/2 anchovy pizza, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2301, Name:Pineapple pizza, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2302, Name:Pineapple pizza, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2303, Name:1/2 p'apple pizza, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2304, Name:1/2 p'apple pizza, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2305, Name:Burnt pizza, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2306, Name:Burnt pizza, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2307, Name:Bread dough, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2308, Name:Bread dough, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2309, Name:Bread, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2310, Name:Bread, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2311, Name:Burnt bread, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2312, Name:Burnt bread, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2313, Name:Pie dish, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2314, Name:Pie dish, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2315, Name:Pie shell, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2316, Name:Pie shell, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2317, Name:Uncooked apple pie, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2318, Name:Uncooked apple pie, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2319, Name:Uncooked meat pie, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2320, Name:Uncooked meat pie, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2321, Name:Uncooked berry pie, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2322, Name:Uncooked berry pie, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2323, Name:Apple pie, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2324, Name:Apple pie, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2325, Name:Redberry pie, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2326, Name:Redberry pie, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2327, Name:Meat pie, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2328, Name:Meat pie, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2329, Name:Burnt pie, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2330, Name:Burnt pie, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2331, Name:Half a meat pie, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2332, Name:Half a meat pie, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2333, Name:Half a redberry pie, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2334, Name:Half a redberry pie, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2335, Name:Half an apple pie, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2336, Name:Half an apple pie, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2337, Name:Raw oomlie, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2338, Name:Raw oomlie, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2339, Name:Palm leaf, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2340, Name:Palm leaf, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2341, Name:Wrapped oomlie, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2342, Name:Wrapped oomlie, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2343, Name:Cooked oomlie wrap, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2344, Name:Cooked oomlie wrap, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2345, Name:Burnt oomlie wrap, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2346, Name:Burnt oomlie wrap, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2347, Name:Hammer, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2348, Name:Hammer, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2349, Name:Bronze bar, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2350, Name:Bronze bar, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2351, Name:Iron bar, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2352, Name:Iron bar, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2353, Name:Steel bar, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2354, Name:Steel bar, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2355, Name:Silver bar, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2356, Name:Silver bar, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2357, Name:Gold bar, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2358, Name:Gold bar, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2359, Name:Mithril bar, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2360, Name:Mithril bar, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2361, Name:Adamant bar, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2362, Name:Adamant bar, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2363, Name:Rune bar, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2364, Name:Rune bar, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2365, Name:'perfect' gold bar, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2366, Name:Shield left half, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2367, Name:Shield left half, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2368, Name:Shield right half, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2369, Name:Shield right half, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2370, Name:Steel studs, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:2371, Name:Steel studs, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:2372, Name:Ogre relic, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:2373, Name:Relic part 1, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:2374, Name:Relic part 2, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:2375, Name:Relic part 3, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:2376, Name:Skavid map, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
